timestamp,open,high,low,close,volume
2024-01-01T00:34:00Z,50008.65655778897,50012.06101487436,50007.565983152745,50010.65937900996,5.116404469971594
2024-01-01T00:35:00Z,50010.65937900996,50013.65579797565,50009.05312044236,50009.11512872241,5.7541255574265096
2024-01-01T00:36:00Z,50009.11512872241,50010.319434302386,50008.446328083664,50010.20720207253,7.073705039225919
2024-01-01T00:37:00Z,50010.20720207253,50010.69421174743,50007.74829414686,50008.80981729268,5.813233889906533
2024-01-01T00:38:00Z,50008.80981729268,50009.309429324676,50006.023722556514,50007.79488810947,4.745103584779021
2024-01-01T00:39:00Z,50007.79488810947,50008.69134385639,50006.71723114497,50008.67025954644,7.840297006573399
2024-01-01T00:40:00Z,50008.67025954644,50008.914874340524,50006.66066363545,50007.948482145315,6.98470113808415
2024-01-01T00:41:00Z,50007.948482145315,50008.48678387402,50005.71987028078,50006.713995405335,10.722007280972218
2024-01-01T00:42:00Z,50006.713995405335,50007.22679246688,50002.80125846441,50005.27188600596,3.9449178646651513
2024-01-01T00:43:00Z,50005.27188600596,50005.592335393805,50002.16180120284,50003.41029214341,3.751368698186171
2024-01-01T00:44:00Z,50003.41029214341,50003.69093401464,50001.452838283774,50001.90863524081,6.508349730208978
2024-01-01T00:45:00Z,50001.90863524081,50002.37272846867,49999.53284318273,50001.968185148115,3.0474951935491936
2024-01-01T00:46:00Z,50001.968185148115,50002.984638349,49995.468330131946,49996.23722590115,5.135960051670285
2024-01-01T00:47:00Z,49996.23722590115,49997.17261830128,49995.63959153236,49995.852229698154,5.432498789604675
2024-01-01T00:48:00Z,49995.852229698154,49997.02334545433,49994.813534912675,49995.10876991027,0.6787966945956114
2024-01-01T00:49:00Z,49995.10876991027,49996.97745772774,49993.323826782515,49993.8737870567,3.620863617271533
2024-01-01T00:50:00Z,49993.8737870567,49998.32073857939,49992.51588261714,49997.41360851682,3.61454258273396
2024-01-01T00:51:00Z,49997.41360851682,49999.44367432009,49995.69763810109,49996.377025903465,1.1733408711528464
2024-01-01T00:52:00Z,49996.377025903465,49996.84515121995,49994.21279521752,49995.34012516505,6.443219350760423
2024-01-01T00:53:00Z,49995.34012516505,49996.140829546595,49994.3645697956,49994.4668694157,9.330101646168561
2024-01-01T00:54:00Z,49994.4668694157,49994.86668080103,49994.1175383683,49994.22838231071,4.979129440297932
2024-01-01T00:55:00Z,49994.22838231071,49994.74133912173,49989.77877774941,49990.29880866852,7.954598425873053
2024-01-01T00:56:00Z,49990.29880866852,49991.571231060916,49985.1922663181,49986.45072092488,5.096227992435654
2024-01-01T00:57:00Z,49986.45072092488,49987.94079716893,49986.01556494102,49987.592772944154,2.9987774986430855
2024-01-01T00:58:00Z,49987.592772944154,49991.07106389948,49986.24879026586,49989.08448452939,0.9014680540882551
2024-01-01T00:59:00Z,49989.08448452939,49990.94724936918,49987.88284656505,49988.86480771671,5.499104180726834
2024-01-01T01:00:00Z,49988.86480771671,49989.512878281515,49987.734461454675,49988.61680602049,1.8250423678985515
2024-01-01T01:01:00Z,49988.61680602049,49989.47299664384,49987.82360789169,49988.171199291864,5.396921489164807
2024-01-01T01:02:00Z,49988.171199291864,49991.82629844601,49987.54128164121,49991.46255806395,0.7323957141550439
2024-01-01T01:03:00Z,49991.46255806395,49993.70058729755,49989.038127296146,49993.04157262184,7.289705749311006
2024-01-01T01:04:00Z,49993.04157262184,49993.05641273589,49988.77047602728,49989.82415079821,5.333800210986785
2024-01-01T01:05:00Z,49989.82415079821,49990.45602611646,49989.11328508702,49989.42018991153,8.034125347864467
2024-01-01T01:06:00Z,49989.42018991153,49989.825931467734,49986.78231807122,49987.53835649488,1.7146475391548823
2024-01-01T01:07:00Z,49987.53835649488,49988.44801060673,49986.96899554698,49987.74037558678,0.389145716054232
2024-01-01T01:08:00Z,49987.74037558678,49989.92005053008,49985.27870888566,49986.06984344058,3.4762661165795645
2024-01-01T01:09:00Z,49986.06984344058,49988.282723917866,49984.90341059409,49987.3602625615,5.955478104444052
2024-01-01T01:10:00Z,49987.3602625615,49987.80177002917,49987.038742323435,49987.06906496227,4.349611921197449
2024-01-01T01:11:00Z,49987.06906496227,49988.054104510236,49983.93293641331,49985.43375042828,4.101930736089859
2024-01-01T01:12:00Z,49985.43375042828,49989.56765296602,49985.034590828705,49988.07881809842,1.5453542603753476
2024-01-01T01:13:00Z,49988.07881809842,49988.71300993804,49985.37657531971,49985.88341855153,7.163364871900399
2024-01-01T01:14:00Z,49985.88341855153,49987.01409010164,49982.27851864176,49984.75116251002,4.482010486298871
2024-01-01T01:15:00Z,49984.75116251002,49986.19949182156,49983.33374918102,49986.04237596148,2.0707874032141773
2024-01-01T01:16:00Z,49986.04237596148,49986.20351801909,49984.99106229617,49986.060899911405,4.203165405417176
2024-01-01T01:17:00Z,49986.060899911405,49986.70242723816,49982.8778695229,49984.5878051504,10.215538141257554
2024-01-01T01:18:00Z,49984.5878051504,49984.72446385574,49983.10639038079,49983.766016463094,6.600027915043525
2024-01-01T01:19:00Z,49983.766016463094,49986.85865111675,49981.67056740525,49986.46758943109,6.280190296292426
2024-01-01T01:20:00Z,49986.46758943109,49995.18619900025,49984.87497186787,49993.15807733428,6.226953626339639
2024-01-01T01:21:00Z,49993.15807733428,49994.25376648844,49992.85214377238,49992.88243651834,5.0124080061169165
2024-01-01T01:22:00Z,49992.88243651834,49993.84829087405,49990.37670398772,49990.733448417086,6.370526079635594
2024-01-01T01:23:00Z,49990.733448417086,49990.80086974434,49988.36372830641,49989.19822922034,4.033708980248791
2024-01-01T01:24:00Z,49989.19822922034,49992.277763261816,49988.02079827407,49991.97420563847,5.875201454948327
2024-01-01T01:25:00Z,49991.97420563847,49992.31251279185,49990.387425081964,49991.13306480634,2.9532763189871702
2024-01-01T01:26:00Z,49991.13306480634,49993.10892256431,49990.1405801067,49992.966874265636,6.442092405416046
2024-01-01T01:27:00Z,49992.966874265636,49993.07006177148,49992.72805525488,49992.73389264728,2.5140039454802574
2024-01-01T01:28:00Z,49992.73389264728,49993.34958353295,49988.95259383119,49989.54519757869,7.238445169341279
2024-01-01T01:29:00Z,49989.54519757869,49993.13865371985,49989.25256495984,49992.6767305234,9.188984636002328
2024-01-01T01:30:00Z,49992.6767305234,49994.51703860929,49992.58604115373,49993.16334600849,2.690767398387752
2024-01-01T01:31:00Z,49993.16334600849,49994.30235328234,49992.544675315025,49992.94041889308,5.352001421131975
2024-01-01T01:32:00Z,49992.94041889308,49995.79637536964,49992.53103333096,49994.91154853036,6.70443858677862
2024-01-01T01:33:00Z,49994.91154853036,49996.735650525436,49993.69423424513,49995.85362187595,6.784302037843468
2024-01-01T01:34:00Z,49995.85362187595,49997.658896998626,49993.95913089448,49994.13255018553,3.1640007146624525
2024-01-01T01:35:00Z,49994.13255018553,49994.17782948847,49992.5589906944,49992.758185119026,3.6097942681947606
2024-01-01T01:36:00Z,49992.758185119026,49994.19670782222,49990.594633778994,49990.8689243071,5.4450216387637065
2024-01-01T01:37:00Z,49990.8689243071,49993.55740738719,49990.6911314494,49991.9646424067,2.5907274453141587
2024-01-01T01:38:00Z,49991.9646424067,49992.74199767126,49990.82001040256,49991.44563416676,3.0750411143235814
2024-01-01T01:39:00Z,49991.44563416676,49991.68405624244,49987.44297430621,49987.57993862042,5.897422775766151
2024-01-01T01:40:00Z,49987.57993862042,49989.73083318295,49986.962347263376,49989.51374734292,3.178310639852721
2024-01-01T01:41:00Z,49989.51374734292,49990.95669653837,49988.95074657,49990.082811705244,10.300558971143918
2024-01-01T01:42:00Z,49990.082811705244,49991.57136900684,49988.98688687284,49989.104648189605,7.431623724366356
2024-01-01T01:43:00Z,49989.104648189605,49989.588026384736,49985.899100648036,49986.194390679906,2.2371771005586623
2024-01-01T01:44:00Z,49986.194390679906,49986.61302700689,49983.2473934435,49985.440057554624,3.7372192521247967
2024-01-01T01:45:00Z,49985.440057554624,49986.88720258034,49984.075960289614,49986.31612309149,3.3204689011388524
2024-01-01T01:46:00Z,49986.31612309149,49986.84078469489,49984.688016280925,49985.56889316201,7.418018137809929
2024-01-01T01:47:00Z,49985.56889316201,49986.79367585717,49985.297718493,49986.445044226755,3.8671541786468078
2024-01-01T01:48:00Z,49986.445044226755,49986.866957338854,49985.36514938092,49986.85782443516,9.90150872196216
2024-01-01T01:49:00Z,49986.85782443516,49988.08556508028,49982.72259842612,49983.41766828436,4.256003548268409
2024-01-01T01:50:00Z,49983.41766828436,49985.047910823145,49983.11497264185,49983.93452331363,3.9674540411956922
2024-01-01T01:51:00Z,49983.93452331363,49984.42995574495,49981.62265385242,49982.47652682029,5.151658385501973
2024-01-01T01:52:00Z,49982.47652682029,49982.66614342909,49979.368377527644,49981.23715464695,6.374523580374015
2024-01-01T01:53:00Z,49981.23715464695,49981.37982148909,49976.10491387618,49977.55547014958,8.750758257903506
2024-01-01T01:54:00Z,49977.55547014958,49980.65378616528,49977.26654219763,49979.56858491126,6.837935931330336
2024-01-01T01:55:00Z,49979.56858491126,49983.22038639427,49979.45640511924,49982.65729510675,3.564705399639328
2024-01-01T01:56:00Z,49982.65729510675,49988.06286792679,49981.55006174812,49986.732213948715,5.230272715258834
2024-01-01T01:57:00Z,49986.732213948715,49990.93629624589,49986.145029710475,49989.26992438914,8.006499174740615
2024-01-01T01:58:00Z,49989.26992438914,49991.508084569425,49988.79722699018,49989.51121587033,5.496768103064564
2024-01-01T01:59:00Z,49989.51121587033,49992.19678357565,49989.36905510638,49991.98954464775,4.921362030788563
2024-01-01T02:00:00Z,49991.98954464775,49992.53199740994,49988.815553836685,49989.03559618325,3.1263917992148134
2024-01-01T02:01:00Z,49989.03559618325,49994.57283941636,49988.23904222404,49994.226475649084,1.8666342707765793
2024-01-01T02:02:00Z,49994.226475649084,49996.98005586794,49993.26519678717,49996.43687872827,3.7310396534989287
2024-01-01T02:03:00Z,49996.43687872827,49996.58143236041,49995.6698594332,49996.32846026612,5.67227009166445
2024-01-01T02:04:00Z,49996.32846026612,49997.87787435696,49994.91784518247,49995.92330615806,4.784518076808815
2024-01-01T02:05:00Z,49995.92330615806,49996.98253204339,49993.74716309424,49996.89796017284,1.8874829893885492
2024-01-01T02:06:00Z,49996.89796017284,49997.98839180861,49996.10580995999,49996.212820823515,5.398894887064207
2024-01-01T02:07:00Z,49996.212820823515,49997.87206332252,49995.646073245916,49996.218154132475,8.246449095396837
2024-01-01T02:08:00Z,49996.218154132475,50001.040610614895,49995.00924697518,50000.87104868511,8.9014130607914
2024-01-01T02:09:00Z,50000.87104868511,50005.21655414635,49999.0861153356,50004.42640366733,1.6747083878745972
2024-01-01T02:10:00Z,50004.42640366733,50006.441878061894,50003.794733538074,50005.25792554949,3.4106333800897337
2024-01-01T02:11:00Z,50005.25792554949,50007.655169237536,50004.79639342992,50007.04627890468,3.6640705845830905
2024-01-01T02:12:00Z,50007.04627890468,50007.69233600972,50002.98841132975,50004.15297614576,3.652835734706666
2024-01-01T02:13:00Z,50004.15297614576,50006.56809775337,50002.93841294522,50006.41919236769,8.605686881536446
2024-01-01T02:14:00Z,50006.41919236769,50009.41427522365,50006.05050164254,50006.91586297356,3.7161240532416207
2024-01-01T02:15:00Z,50006.91586297356,50008.453599819884,50005.70735991203,50007.86065826164,3.594544401279416
2024-01-01T02:16:00Z,50007.86065826164,50009.411732297136,50006.54868495102,50009.3745497886,4.683183001987696
2024-01-01T02:17:00Z,50009.3745497886,50016.29503338645,50008.82878079764,50015.73242491871,4.113941407300105
2024-01-01T02:18:00Z,50015.73242491871,50018.53008811015,50015.55029166872,50018.49538961021,4.131933373340834
2024-01-01T02:19:00Z,50018.49538961021,50018.828713488256,50015.85098017052,50017.6415055859,9.049192978074085
2024-01-01T02:20:00Z,50017.6415055859,50021.43766391186,50017.09950218763,50020.52291602738,5.501922451271282
2024-01-01T02:21:00Z,50020.52291602738,50021.04991649052,50017.69388137891,50018.97334829716,3.9375796054333274
2024-01-01T02:22:00Z,50018.97334829716,50021.3402214166,50017.9379473344,50021.23924764859,2.782521559098741
2024-01-01T02:23:00Z,50021.23924764859,50025.72133290707,50020.74587939451,50023.82048582105,6.978420196986878
2024-01-01T02:24:00Z,50023.82048582105,50024.74252487225,50023.752016577506,50024.18047058107,6.439850221898676
2024-01-01T02:25:00Z,50024.18047058107,50024.889947241274,50023.67119207549,50024.79101951163,3.113254702581033
2024-01-01T02:26:00Z,50024.79101951163,50025.334295864726,50022.95845902573,50023.511936738716,6.976157883128457
2024-01-01T02:27:00Z,50023.511936738716,50024.963829141416,50022.392663348684,50024.53259068697,1.5626451208792673
2024-01-01T02:28:00Z,50024.53259068697,50024.72542417427,50020.77631902314,50020.95210836422,4.34749614854659
2024-01-01T02:29:00Z,50020.95210836422,50021.9049206841,50018.2140316176,50018.24590477634,5.05179730010432
2024-01-01T02:30:00Z,50018.24590477634,50018.785927121,50017.35571417922,50018.20606575797,5.405226637789075
2024-01-01T02:31:00Z,50018.20606575797,50020.11440165214,50013.21484797716,50014.73191084116,2.2852868849015717
2024-01-01T02:32:00Z,50014.73191084116,50016.400651158256,50013.33660785069,50015.35184833449,9.529428650157932
2024-01-01T02:33:00Z,50015.35184833449,50015.797515699844,50010.70114365503,50012.571449115276,4.543538290612759
2024-01-01T02:34:00Z,50012.571449115276,50014.08867994201,50011.09003975373,50013.988832994364,6.764513981150117
2024-01-01T02:35:00Z,50013.988832994364,50014.79577963892,50012.692870272025,50013.96919706408,5.1651880796130865
2024-01-01T02:36:00Z,50013.96919706408,50014.277430499424,50010.76916462304,50012.08649944946,6.699130346764131
2024-01-01T02:37:00Z,50012.08649944946,50013.83599743275,50009.04775020866,50010.34778706325,5.0361688792230375
2024-01-01T02:38:00Z,50010.34778706325,50011.32235596272,50007.95678863856,50009.17977060819,4.973839909796963
2024-01-01T02:39:00Z,50009.17977060819,50011.92186549862,50008.941322324754,50010.208719711445,3.441310028929485
2024-01-01T02:40:00Z,50010.208719711445,50014.638407706865,50009.04249937338,50012.335715192465,1.6376569444912739
2024-01-01T02:41:00Z,50012.335715192465,50015.20440139963,50011.27853755635,50014.87139006734,4.782462595876766
2024-01-01T02:42:00Z,50014.87139006734,50015.32496417934,50012.25650338041,50012.47208016295,7.363408280242115
2024-01-01T02:43:00Z,50012.47208016295,50012.607521902784,50011.27771242203,50012.405056071875,5.733039222594862
2024-01-01T02:44:00Z,50012.405056071875,50014.33234833067,50010.93327293949,50013.91983451969,5.07478937264095
2024-01-01T02:45:00Z,50013.91983451969,50015.14574845914,50010.826026198876,50011.87835161768,4.7453895787652005
2024-01-01T02:46:00Z,50011.87835161768,50011.90829334565,50009.79040753505,50010.78514312714,6.9687419984091585
2024-01-01T02:47:00Z,50010.78514312714,50012.95281538602,50009.545275190896,50010.204711174854,7.218196355250073
2024-01-01T02:48:00Z,50010.204711174854,50011.60936371199,50009.14176271251,50010.30925445562,6.981156958004569
2024-01-01T02:49:00Z,50010.30925445562,50010.6297879219,50005.28751829793,50006.27059964368,4.569804874413171
2024-01-01T02:50:00Z,50006.27059964368,50007.429496791614,50004.925646970376,50006.74404835455,6.6506100971338
2024-01-01T02:51:00Z,50006.74404835455,50007.133899873086,50005.245028623605,50006.085588617825,5.8970536603166375
2024-01-01T02:52:00Z,50006.085588617825,50006.1997933355,50004.64050028531,50005.11257387545,6.6947352865170835
2024-01-01T02:53:00Z,50005.11257387545,50005.37181090241,50002.9983024671,50003.29096117856,1.8264036591560115
2024-01-01T02:54:00Z,50003.29096117856,50007.05037272223,50003.00971454809,50006.72077342008,5.6552075818471845
2024-01-01T02:55:00Z,50006.72077342008,50010.374393055834,50005.28560964432,50009.86470003867,7.390572448317433
2024-01-01T02:56:00Z,50009.86470003867,50011.79993320458,50006.8658398967,50007.62383230272,8.316077923807121
2024-01-01T02:57:00Z,50007.62383230272,50007.8411288058,50005.18497660717,50005.720244910466,4.941441507022458
2024-01-01T02:58:00Z,50005.720244910466,50010.36523979119,50005.026023328035,50009.42540775519,6.830380939500058
2024-01-01T02:59:00Z,50009.42540775519,50014.20747107408,50009.14216345727,50012.6646040901,4.193814045296717
2024-01-01T03:00:00Z,50012.6646040901,50013.144301868415,50011.014840210686,50013.11305241678,5.357701116781346
2024-01-01T03:01:00Z,50013.11305241678,50013.46480693389,50011.58983371999,50011.92564950329,0.47289507277252607
2024-01-01T03:02:00Z,50011.92564950329,50013.37634064938,50010.89197976214,50012.307507495265,6.506145768680735
2024-01-01T03:03:00Z,50012.307507495265,50013.14773666979,50011.173680968655,50012.198143051595,5.831746212461415
2024-01-01T03:04:00Z,50012.198143051595,50014.9355633567,50011.71707680325,50014.79522328843,1.9341143117791595
2024-01-01T03:05:00Z,50014.79522328843,50015.45753418635,50013.10921489714,50013.80613786012,4.824834127014442
2024-01-01T03:06:00Z,50013.80613786012,50017.412886477214,50013.44802840226,50016.69669915209,7.925430574112815
2024-01-01T03:07:00Z,50016.69669915209,50017.80324127617,50014.2338629937,50014.83922355598,5.373470103445634
2024-01-01T03:08:00Z,50014.83922355598,50015.2853882372,50012.215934987275,50013.13757782077,3.0767665843422387
2024-01-01T03:09:00Z,50013.13757782077,50015.7385391335,50012.436322469526,50013.804723408284,4.542787368543993
2024-01-01T03:10:00Z,50013.804723408284,50015.744433970365,50013.63180857275,50015.13346772543,3.621785396877085
2024-01-01T03:11:00Z,50015.13346772543,50018.12644260705,50015.07024843268,50017.53304831343,5.160385431765911
2024-01-01T03:12:00Z,50017.53304831343,50020.2828373388,50017.087321528,50019.59436650514,8.423231921244183
2024-01-01T03:13:00Z,50019.59436650514,50020.0681370078,50018.854128754596,50019.03310530179,3.6389996871434507
2024-01-01T03:14:00Z,50019.03310530179,50019.25851778462,50016.80744030792,50018.22534513297,7.535802278225142
2024-01-01T03:15:00Z,50018.22534513297,50021.005092498934,50017.18175363872,50019.167008877615,7.84342133204123
2024-01-01T03:16:00Z,50019.167008877615,50019.45694153937,50016.75802527076,50017.227852203105,1.963717729465428
2024-01-01T03:17:00Z,50017.227852203105,50018.30852482634,50016.56969378307,50016.92685414024,7.377795055148448
2024-01-01T03:18:00Z,50016.92685414024,50017.0266048138,50014.50459740879,50014.77108676518,4.5986390809579465
2024-01-01T03:19:00Z,50014.77108676518,50015.638465496726,50012.012115807964,50012.23807153999,3.307146611156199
