time,symbol,timeframe,action,pos,price,qty,equity,entry_px,fee,stop_px,risk_amt,size,cashflow,notional,rate,exit_px,pnl,entry_time,strategy_key,weight
2024-02-02T06:30:00+00:00,BTCUSDT,15m,funding,1,142167.58325122777,0.07008904384181533,9962.394540126827,,,,,,-0.0017601070717811673,9964.389975380234,1.766397216618374e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T06:45:00+00:00,BTCUSDT,15m,funding,1,141977.3257147486,0.07008904384181533,9962.41182237419,,,,,,0.017282247363454357,9951.05500656471,-1.7367251363853644e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T07:00:00+00:00,BTCUSDT,15m,funding,1,142256.36240929857,0.07008904384181533,9962.414548274386,,,,,,0.0027259001966377797,9970.612421682497,-2.7339345682617516e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T07:15:00+00:00,BTCUSDT,15m,funding,1,142949.6966357287,0.07008904384181533,9962.404718887112,,,,,,-0.009829387273419567,10019.20755467579,9.810543618125131e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T07:30:00+00:00,BTCUSDT,15m,funding,1,143675.47823593637,0.07008904384181533,9962.386062525517,,,,,,-0.01865636159527461,10070.076893072328,1.8526533405230685e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T07:45:00+00:00,BTCUSDT,15m,funding,1,143081.85340541694,0.07008904384181533,9962.38532785202,,,,,,-0.0007346734965193582,10028.470296300462,7.32587797353682e-08,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T08:00:00+00:00,BTCUSDT,15m,funding,1,143282.4051140202,0.07008904384181533,9962.390954170269,,,,,,0.0056263182494051805,10042.526773797306,-5.602492655618525e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T08:15:00+00:00,BTCUSDT,15m,funding,1,142534.07425535173,0.07008904384181533,9962.411124187649,,,,,,0.020170017379997532,9990.07697943591,-2.0190052010126184e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T08:30:00+00:00,BTCUSDT,15m,funding,1,142955.55635489704,0.07008904384181533,9962.409932752153,,,,,,-0.0011914354967622895,10019.618256789481,1.1891026845807729e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T08:45:00+00:00,BTCUSDT,15m,funding,1,143034.59480463894,0.07008904384181533,9962.411389345894,,,,,,0.0014565937408995357,10025.15798615863,-1.4529384403822876e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T09:00:00+00:00,BTCUSDT,15m,funding,1,142751.80342671022,0.07008904384181533,9962.416752873383,,,,,,0.005363527489744656,10005.337408872896,-5.360666282966322e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T09:15:00+00:00,BTCUSDT,15m,funding,1,142735.703685755,0.07008904384181533,9962.417471516412,,,,,,0.000718643028721029,10004.208993423244,-7.183406796014198e-08,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T09:30:00+00:00,BTCUSDT,15m,funding,1,142784.72854909947,0.07008904384181533,9962.414870362805,,,,,,-0.0026011536071867173,10007.645099219533,2.599166518594443e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T09:45:00+00:00,BTCUSDT,15m,funding,1,142680.30918070537,0.07008904384181533,9962.414006116613,,,,,,-0.000864246193424786,10000.326445530225,8.642179814150687e-08,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T10:00:00+00:00,BTCUSDT,15m,funding,1,142734.69554468666,0.07008904384181533,9962.408112282816,,,,,,-0.005893833797185008,10004.138333779707,5.891395740984555e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T10:15:00+00:00,BTCUSDT,15m,funding,1,142249.5216809398,0.07008904384181533,9962.418548555095,,,,,,0.010436272280118541,9970.13296157265,-1.046753570924531e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T10:30:00+00:00,BTCUSDT,15m,funding,1,142230.21606393473,0.07008904384181533,9962.425842718285,,,,,,0.007294163189588474,9968.779849335988,-7.317006995669918e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T10:45:00+00:00,BTCUSDT,15m,exit_signal_long,1,141647.44442534164,0.07008904384181533,9918.020965621115,142196.01676787803,3.9703793422481555,,,,,,,141619.11493645658,-40.43449775492144,2024-02-02T06:30:00+00:00,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T10:45:00+00:00,BTCUSDT,15m,entry_short,-1,141647.44442534164,0.07003306700561711,9914.053757234868,141619.11493645658,3.9672083862484215,143035.30608582115,99.18020965621116,0.07003306700561711,,,,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T10:45:00+00:00,BTCUSDT,15m,funding,-1,141647.44442534164,0.07003306700561711,9914.055655312754,,,,,,0.0018980778866895024,9920.004966614377,1.9133840084530745e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T11:00:00+00:00,BTCUSDT,15m,funding,-1,142240.5978562417,0.07003306700561711,9914.061124055484,,,,,,0.0054687427315898325,9961.545320585212,5.489853788336286e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T11:15:00+00:00,BTCUSDT,15m,funding,-1,142527.89443978187,0.07003306700561711,9914.072448442268,,,,,,0.011324386782840045,9981.665581470766,1.1345187524476685e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T11:30:00+00:00,BTCUSDT,15m,funding,-1,142419.37671540224,0.07003306700561711,9914.082788650892,,,,,,0.010340208624888677,9974.06575240799,1.0367094905497581e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T11:45:00+00:00,BTCUSDT,15m,exit_stop_short,-1,142795.76839658074,0.07003306700561711,9808.891456913421,141619.11493645658,4.007681846204928,,,,,,,143063.9131470383,-101.18364989126638,2024-02-02T10:45:00+00:00,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T12:00:00+00:00,BTCUSDT,15m,entry_long,1,142808.30238036675,0.06867198830484375,9804.967900330656,142836.8640408428,3.923556582765326,141408.49540043436,98.08891456913422,0.06867198830484375,,,,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T12:00:00+00:00,BTCUSDT,15m,funding,1,142808.30238036675,0.06867198830484375,9804.9621141303,,,,,,-0.005786200356788354,9806.930070899136,5.900113812331746e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T12:15:00+00:00,BTCUSDT,15m,funding,1,142699.98864924646,0.06867198830484375,9804.968822803025,,,,,,0.006708672724828269,9799.491951622389,-6.845939318025147e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T12:30:00+00:00,BTCUSDT,15m,funding,1,143086.62321073585,0.06867198830484375,9804.981631482045,,,,,,0.012808679020148662,9826.042915707238,-1.3035439728920364e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T12:45:00+00:00,BTCUSDT,15m,funding,1,143164.4227830661,0.06867198830484375,9804.982863990626,,,,,,0.0012325085802386458,9831.385567028423,-1.253646875952172e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T13:00:00+00:00,BTCUSDT,15m,funding,1,143165.48896520428,0.06867198830484375,9804.981170259778,,,,,,-0.00169373084835622,9831.458783875745,1.7227665655620228e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T13:15:00+00:00,BTCUSDT,15m,funding,1,142986.8876029821,0.06867198830484375,9804.977977981249,,,,,,-0.003192278528863315,9819.193873217995,3.251059679726158e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T13:30:00+00:00,BTCUSDT,15m,funding,1,143599.2872022908,0.06867198830484375,9804.964078184401,,,,,,-0.013899796848446694,9861.248571339613,1.4095372150788874e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T13:45:00+00:00,BTCUSDT,15m,funding,1,143075.58415201493,0.06867198830484375,9804.969833868885,,,,,,0.0057556844837039585,9825.284841595856,-5.858033203614584e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T14:00:00+00:00,BTCUSDT,15m,funding,1,142843.28182448706,0.06867198830484375,9804.974327784486,,,,,,0.004493915601387543,9809.332178876675,-4.5812655942722574e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T14:15:00+00:00,BTCUSDT,15m,funding,1,142856.6038304974,0.06867198830484375,9804.977182432198,,,,,,0.0028546477121259477,9810.247027517615,-2.909863231903028e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T14:30:00+00:00,BTCUSDT,15m,funding,1,142070.14280110534,0.06867198830484375,9804.980620305902,,,,,,0.0034378737042016043,9756.239184904987,-3.5237693941746924e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T14:45:00+00:00,BTCUSDT,15m,exit_signal_long,1,142360.11855489243,0.06867198830484375,9766.376650524635,142836.8640408428,3.909678866399379,,,,,,,142331.64653118144,-34.694290914867516,2024-02-02T12:00:00+00:00,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T14:45:00+00:00,BTCUSDT,15m,entry_short,-1,142360.11855489243,0.06861704258009096,9762.470099864426,142331.64653118144,3.9065506602098132,143754.96299649327,97.66376650524636,0.06861704258009096,,,,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T14:45:00+00:00,BTCUSDT,15m,funding,-1,142360.11855489243,0.06861704258009096,9762.472093313918,,,,,,0.0019934494914726083,9768.330316587851,2.0407269480716483e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T15:00:00+00:00,BTCUSDT,15m,funding,-1,142795.29884639086,0.06861704258009096,9762.480796997055,,,,,,0.008703683136784213,9798.191101179615,8.882948951400189e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T15:15:00+00:00,BTCUSDT,15m,exit_stop_short,-1,143877.32632148647,0.06861704258009096,9658.897817118359,142331.64653118144,3.9464052900452744,,,,,,,143783.71398909256,-99.6365745886519,2024-02-02T14:45:00+00:00,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T15:15:00+00:00,BTCUSDT,15m,entry_long,1,143877.32632148647,0.06711944592475722,9655.034257991512,143906.10178675078,3.863559126847371,142467.04076888328,96.5889781711836,0.06711944592475722,,,,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T15:15:00+00:00,BTCUSDT,15m,funding,1,143877.32632148647,0.06711944592475722,9655.039055747198,,,,,,0.004797755685710871,9656.966423833659,-4.968180974379157e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T15:30:00+00:00,BTCUSDT,15m,funding,1,144644.84428291526,0.06711944592475722,9655.033930398067,,,,,,-0.005125349130991013,9708.481804142059,5.279248840744921e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T15:45:00+00:00,BTCUSDT,15m,funding,1,144489.77519345906,0.06711944592475722,9655.042851038874,,,,,,0.008920640807128096,9698.073652777703,-9.198363640570067e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T16:00:00+00:00,BTCUSDT,15m,funding,1,144374.38472390818,0.06711944592475722,9655.047652723342,,,,,,0.00480168446780392,9690.32870839645,-4.95513063828616e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T16:15:00+00:00,BTCUSDT,15m,funding,1,144209.6823986253,0.06711944592475722,9655.035741528889,,,,,,-0.011911194453268693,9679.273979580943,1.230587591424329e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T16:30:00+00:00,BTCUSDT,15m,funding,1,143605.3028588223,0.06711944592475722,9655.027116387559,,,,,,-0.00862514132960951,9638.708359741107,8.948441023109426e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T16:45:00+00:00,BTCUSDT,15m,funding,1,143697.3066642,0.06711944592475722,9655.03320642103,,,,,,0.006090033471858642,9644.883604181026,-6.314263314923398e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T17:00:00+00:00,BTCUSDT,15m,funding,1,144078.1511547637,0.06711944592475722,9655.047259071991,,,,,,0.014052650960984882,9670.445675371158,-1.4531544287327307e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T17:15:00+00:00,BTCUSDT,15m,funding,1,144175.6430847252,0.06711944592475722,9655.044865643142,,,,,,-0.0023934288496167857,9676.989279692309,2.4733197283162514e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T17:30:00+00:00,BTCUSDT,15m,funding,1,144411.51478369563,0.06711944592475722,9655.053335797573,,,,,,0.008470154431876447,9692.820857436536,-8.738585553634746e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T17:45:00+00:00,BTCUSDT,15m,funding,1,144172.54108202807,0.06711944592475722,9655.04748108132,,,,,,-0.005854716253689826,9676.78107499002,6.050272511405209e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T18:00:00+00:00,BTCUSDT,15m,funding,1,144424.91695566758,0.06711944592475722,9655.052813592858,,,,,,0.005332511538253096,9693.72040379348,-5.500995815978253e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T18:15:00+00:00,BTCUSDT,15m,funding,1,144260.90879392283,0.06711944592475722,9655.0580712825,,,,,,0.005257689642073434,9682.712266850036,-5.429976123605144e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T18:30:00+00:00,BTCUSDT,15m,funding,1,144319.0787160074,0.06711944592475722,9655.062252712092,,,,,,0.004181429592829489,9686.616599789839,-4.3167080577135776e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T18:45:00+00:00,BTCUSDT,15m,funding,1,144409.63095425098,0.06711944592475722,9655.064096825186,,,,,,0.0018441130940175172,9692.694415847995,-1.9025804537924033e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T19:00:00+00:00,BTCUSDT,15m,funding,1,144618.72669232832,0.06711944592475722,9655.080527475217,,,,,,0.016430650029685554,9706.728805932973,-1.69270723002406e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T19:15:00+00:00,BTCUSDT,15m,funding,1,144166.27733183245,0.06711944592475722,9655.082439181855,,,,,,0.0019117066384796402,9676.36065554748,-1.9756463266834256e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T19:30:00+00:00,BTCUSDT,15m,funding,1,144080.9542180078,0.06711944592475722,9655.073933557347,,,,,,-0.008505624508657253,9670.633815422994,8.795312355941188e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T19:45:00+00:00,BTCUSDT,15m,funding,1,144167.86593756414,0.06711944592475722,9655.059032859474,,,,,,-0.014900697874078914,9676.467281883984,1.5398902760696138e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T20:00:00+00:00,BTCUSDT,15m,funding,1,144202.72662127184,0.06711944592475722,9655.052212956003,,,,,,-0.006819903469498283,9678.807111659004,7.046223145911327e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T20:15:00+00:00,BTCUSDT,15m,funding,1,143697.659519106,0.06711944592475722,9655.047431192786,,,,,,-0.0047817632166633475,9644.90728760681,4.957811489601002e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T20:30:00+00:00,BTCUSDT,15m,funding,1,143383.1335570047,0.06711944592475722,9655.03354398469,,,,,,-0.013887208096707267,9623.79647930162,1.443007250472844e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T20:45:00+00:00,BTCUSDT,15m,funding,1,143228.18111566862,0.06711944592475722,9655.03480098965,,,,,,0.0012570049603965482,9613.396157294452,-1.307555560833471e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T21:00:00+00:00,BTCUSDT,15m,exit_stop_long,1,142814.33498681648,0.06711944592475722,9552.709202499806,143906.10178675078,3.8241585508717817,,,,,,,142438.5473607295,-98.50143993897225,2024-02-02T15:15:00+00:00,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T21:00:00+00:00,BTCUSDT,15m,entry_short,-1,142814.33498681648,0.06690238852708329,9548.888118818806,142785.77211981913,3.821083680999887,144213.62984101733,95.52709202499805,0.06690238852708329,,,,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T21:00:00+00:00,BTCUSDT,15m,funding,-1,142814.33498681648,0.06690238852708329,9548.876611526257,,,,,,-0.011507292550031138,9554.62012652502,-1.204369446157803e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T21:15:00+00:00,BTCUSDT,15m,funding,-1,142230.03185447105,0.06690238852708329,9548.87216707787,,,,,,-0.00444444838699222,9515.528851347253,-4.6707318704235274e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T21:30:00+00:00,BTCUSDT,15m,funding,-1,142536.9979396787,0.06690238852708329,9548.875353055268,,,,,,0.0031859773962449596,9536.065615644455,3.340976797619957e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T21:45:00+00:00,BTCUSDT,15m,funding,-1,142867.64187652478,0.06690238852708329,9548.869844133289,,,,,,-0.005508921978972663,9558.186484771455,-5.763564027286695e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T22:00:00+00:00,BTCUSDT,15m,funding,-1,143514.62624188396,0.06690238852708329,9548.86548633149,,,,,,-0.004357801799006551,9601.471284153664,-4.538681281272692e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T22:15:00+00:00,BTCUSDT,15m,funding,-1,143535.87495604216,0.06690238852708329,9548.866549422772,,,,,,0.001063091282184021,9602.892873883977,1.1070531517384763e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T22:30:00+00:00,BTCUSDT,15m,funding,-1,143398.12295593246,0.06690238852708329,9548.872419775176,,,,,,0.00587035240395078,9593.676936052254,6.118980702686032e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T22:45:00+00:00,BTCUSDT,15m,funding,-1,143238.16448602756,0.06690238852708329,9548.864602508358,,,,,,-0.007817266818652134,9582.97533235048,-8.15745271957696e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T23:00:00+00:00,BTCUSDT,15m,funding,-1,143434.55866959764,0.06690238852708329,9548.864534768301,,,,,,-6.774005635640054e-05,9596.114572324144,-7.059112919698514e-09,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T23:15:00+00:00,BTCUSDT,15m,funding,-1,144050.9301439434,0.06690238852708329,9548.855794617017,,,,,,-0.008740151285059712,9637.351296177836,-9.069038801694453e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-02T23:30:00+00:00,BTCUSDT,15m,exit_stop_short,-1,143208.75387829266,0.06690238852708329,9447.538988956401,142785.77211981913,3.8600663767134473,,,,,,,144242.47256698553,-97.45673928390224,2024-02-02T21:00:00+00:00,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T03:45:00+00:00,BTCUSDT,15m,entry_long,1,142722.52310377773,0.06618191476419108,9443.759973360819,142751.06760839847,3.7790155955825226,141323.55693231447,94.47538988956401,0.06618191476419108,,,,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T03:45:00+00:00,BTCUSDT,15m,funding,1,142722.52310377773,0.06618191476419108,9443.751583093584,,,,,,-0.008390267234580171,9445.64985898451,8.882678650849543e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T04:00:00+00:00,BTCUSDT,15m,exit_signal_long,1,142626.8734848218,0.06618191476419108,9429.869341587952,142751.06760839847,3.774972688055492,,,,,,,142598.34811012482,-10.107268817577037,2024-02-03T03:45:00+00:00,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T04:00:00+00:00,BTCUSDT,15m,entry_short,-1,142626.8734848218,0.06612888204220622,9426.097393851316,142598.34811012482,3.7719477366351617,144024.33159122607,94.29869341587951,0.06612888204220622,,,,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T04:00:00+00:00,BTCUSDT,15m,funding,-1,142626.8734848218,0.06612888204220622,9426.079614834054,,,,,,-0.01777901726139604,9431.75569272645,-1.885016728657084e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T04:15:00+00:00,BTCUSDT,15m,funding,-1,142975.01447830626,0.06612888204220622,9426.071081911536,,,,,,-0.008532922517853925,9454.777867418641,-9.024984655915135e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T04:30:00+00:00,BTCUSDT,15m,funding,-1,142738.5265175468,0.06612888204220622,9426.059153116037,,,,,,-0.01192879549824618,9439.139182957177,-1.2637588308671407e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T04:45:00+00:00,BTCUSDT,15m,funding,-1,142869.2485161229,0.06612888204220622,9426.063077791952,,,,,,0.003924675915543161,9447.783682581337,4.1540704649906373e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T05:00:00+00:00,BTCUSDT,15m,exit_stop_short,-1,143951.3252188394,0.06612888204220622,9326.049121621629,142598.34811012482,3.810429147444314,,,,,,,144053.13645754431,-96.20352702288004,2024-02-03T04:00:00+00:00,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T05:00:00+00:00,BTCUSDT,15m,entry_long,1,143951.3252188394,0.06477317433924046,9322.31870197298,143980.11548388316,3.730419648648615,142540.3143290443,93.2604912162163,0.06477317433924046,,,,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T05:00:00+00:00,BTCUSDT,15m,funding,1,143951.3252188394,0.06477317433924046,9322.329540783288,,,,,,0.010838810308981853,9324.184284764586,-1.1624405929741346e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T05:15:00+00:00,BTCUSDT,15m,funding,1,144231.41931809776,0.06477317433924046,9322.334071212686,,,,,,0.004530429397891914,9342.32686868724,-4.849358689296769e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T05:30:00+00:00,BTCUSDT,15m,funding,1,143768.62552653835,0.06477317433924046,9322.33265462138,,,,,,-0.0014165913073638891,9312.350245743444,1.5211963360284852e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T05:45:00+00:00,BTCUSDT,15m,funding,1,143908.77352242617,0.06477317433924046,9322.321446388298,,,,,,-0.011208233081812721,9321.428076314382,1.2024158734102862e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T06:00:00+00:00,BTCUSDT,15m,funding,1,143942.21430586866,0.06477317433924046,9322.306292336416,,,,,,-0.015154051880997535,9323.594142010343,1.6253444380119743e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T06:15:00+00:00,BTCUSDT,15m,funding,1,144557.52671060094,0.06477317433924046,9322.322022357248,,,,,,0.015730020831260398,9363.449879675163,-1.6799385945777182e-06,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T06:30:00+00:00,BTCUSDT,15m,funding,1,145166.08844782386,0.06477317433924046,9322.325766160973,,,,,,0.003743803724475681,9402.868355176495,-3.981554971377038e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T06:45:00+00:00,BTCUSDT,15m,funding,1,144301.0082421826,0.06477317433924046,9322.32703387284,,,,,,0.0012677118674062516,9346.834364199069,-1.3563007730852004e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T07:00:00+00:00,BTCUSDT,15m,funding,1,144785.05663036386,0.06477317433924046,9322.32869622054,,,,,,0.0016623477003159706,9378.187714835361,-1.7725681665406437e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
2024-02-03T07:15:00+00:00,BTCUSDT,15m,funding,1,144540.15891971017,0.06477317433924046,9322.334281438505,,,,,,0.005585217964629363,9362.324912727909,-5.965631418149526e-07,,,,BTCUSDT|f5|s35|sl0.0100|15m,0.4
